compound_id,target_id,assay_id,qualifier,value_std,unit_std,year,qc_pass,provenance_file,provenance_sheet,provenance_row,smiles_raw
6,kras_sos1,cell.cytotoxicity.ic50,=,2.28e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,7,FC1=CC(=C2C=NNC2=C1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C
6,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,1.86e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,7,FC1=CC(=C2C=NNC2=C1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C
6,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,4.98e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,7,FC1=CC(=C2C=NNC2=C1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C
6,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,7,FC1=CC(=C2C=NNC2=C1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C
7,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,8,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C=NNC2=CC=C1C
8,kras_sos1,cell.cytotoxicity.ic50,=,1.82e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,9,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=CC2=CN(N=C12)C
8,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,1.98e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,9,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=CC2=CN(N=C12)C
8,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,9,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=CC2=CN(N=C12)C
9,kras_sos1,cell.cytotoxicity.ic50,=,1.52e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,10,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1C2=CN(N=C2C=CC1)C
9,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,1.37e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,10,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1C2=CN(N=C2C=CC1)C
9,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,5.96e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,10,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1C2=CN(N=C2C=CC1)C
9,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,10,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1C2=CN(N=C2C=CC1)C
10,kras_sos1,cell.cytotoxicity.ic50,=,1.18e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,11,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1C=CC=C2C=NN(C12)C
10,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,1.27e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,11,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1C=CC=C2C=NN(C12)C
10,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,8.14e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,11,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1C=CC=C2C=NN(C12)C
10,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,11,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1C=CC=C2C=NN(C12)C
11,kras_sos1,cell.cytotoxicity.ic50,=,2.83e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,12,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=CC=2CCCCC12
11,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,2.21e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,12,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=CC=2CCCCC12
11,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,5.4e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,12,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=CC=2CCCCC12
11,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,12,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=CC=2CCCCC12
12,kras_sos1,cell.cytotoxicity.ic50,=,3.35e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,13,FC1=CC=C(C=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C
12,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,5.78e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,13,FC1=CC=C(C=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C
12,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,1.29e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,13,FC1=CC=C(C=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C
12,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,13,FC1=CC=C(C=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C
13,kras_sos1,cell.cytotoxicity.ic50,=,2.82e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,14,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C(=NNC2=CC=C1)C
13,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,2.65e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,14,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C(=NNC2=CC=C1)C
13,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,7.73e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,14,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C(=NNC2=CC=C1)C
13,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,14,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C(=NNC2=CC=C1)C
14,kras_sos1,cell.cytotoxicity.ic50,=,6.66e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,15,S1C=NC2=C1C=CC=C2C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
14,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,6.08e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,15,S1C=NC2=C1C=CC=C2C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
14,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,1.83e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,15,S1C=NC2=C1C=CC=C2C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
14,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,15,S1C=NC2=C1C=CC=C2C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
15,kras_sos1,cell.cytotoxicity.ic50,=,1.26e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,16,S1C=CC2=C1C(=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
15,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,9.11e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,16,S1C=CC2=C1C(=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
15,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,3.24e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,16,S1C=CC2=C1C(=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
15,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,16,S1C=CC2=C1C(=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
16,kras_sos1,cell.cytotoxicity.ic50,=,3.25e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,17,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C=NNC2=CC(=C1)C
16,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,3.02e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,17,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C=NNC2=CC(=C1)C
16,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,8.17e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,17,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C=NNC2=CC(=C1)C
16,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,17,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C=NNC2=CC(=C1)C
17,kras_sos1,cell.cytotoxicity.ic50,=,2.7e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,18,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C=NN(C2=CC=C1)C
17,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,2.97e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,18,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C=NN(C2=CC=C1)C
17,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,7.12e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,18,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C=NN(C2=CC=C1)C
17,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,18,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C=NN(C2=CC=C1)C
18,kras_sos1,cell.cytotoxicity.ic50,=,8.5e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,19,FC=1C(=C2C=NNC2=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C
18,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,7.88e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,19,FC=1C(=C2C=NNC2=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C
18,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,1.05e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,19,FC=1C(=C2C=NNC2=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C
18,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,19,FC=1C(=C2C=NNC2=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C
19,kras_sos1,cell.cytotoxicity.ic50,=,7.78e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,20,O1CCOC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
19,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,6.55e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,20,O1CCOC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
19,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,20,O1CCOC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
20,kras_sos1,cell.cytotoxicity.ic50,=,8.42e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,21,O1C(=CC2=C1C=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
20,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,8.2e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,21,O1C(=CC2=C1C=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
20,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,21,O1C(=CC2=C1C=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
21,kras_sos1,cell.cytotoxicity.ic50,=,3.16e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,22,COC1=C(C=CC=C1OC)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C
21,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,3.23e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,22,COC1=C(C=CC=C1OC)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C
21,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,1.11e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,22,COC1=C(C=CC=C1OC)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C
21,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,22,COC1=C(C=CC=C1OC)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C
22,kras_sos1,cell.cytotoxicity.ic50,=,1.77e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,23,O1CCC2=C1C=CC=C2C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
22,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,2.19e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,23,O1CCC2=C1C=CC=C2C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
22,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,5.89e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,23,O1CCC2=C1C=CC=C2C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
22,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,23,O1CCC2=C1C=CC=C2C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
23,kras_sos1,cell.cytotoxicity.ic50,=,2.72e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,24,O1COC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
23,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,1.85e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,24,O1COC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
23,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,8.62e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,24,O1COC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
23,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,24,O1COC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
24,kras_sos1,cell.cytotoxicity.ic50,=,7.01e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,25,O1CCC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
24,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,1.22e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,25,O1CCC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
24,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,2.45e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,25,O1CCC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
24,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,25,O1CCC2=C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
25,kras_sos1,cell.cytotoxicity.ic50,=,5.41e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,26,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=2CCCCC2C=C1
25,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,8.5e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,26,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=2CCCCC2C=C1
25,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,1.5e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,26,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=2CCCCC2C=C1
25,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,26,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=2CCCCC2C=C1
26,kras_sos1,cell.cytotoxicity.ic50,=,9.55e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,27,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C(N=C2N1C=CC=C2)C
26,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,6.96e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,27,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C(N=C2N1C=CC=C2)C
26,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,27,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C(N=C2N1C=CC=C2)C
27,kras_sos1,cell.cytotoxicity.ic50,=,3.68e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,28,S1C=C(C2=C1C=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
27,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,4.02e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,28,S1C=C(C2=C1C=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
27,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,4.98e-07,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,28,S1C=C(C2=C1C=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
27,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,28,S1C=C(C2=C1C=CC=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C
28,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,29,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1OC2=C(C1)C=CC=C2O
29,kras_sos1,cell.cytotoxicity.ic50,=,1.02e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,30,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1
29,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,1.09e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,30,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1
29,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,30,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1
30,kras_sos1,cell.cytotoxicity.ic50,=,1.34e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,31,CS(=O)(C)=NC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1
30,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,1.1e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,31,CS(=O)(C)=NC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1
30,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,2.91e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,31,CS(=O)(C)=NC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1
30,egfr,cell.cytotoxicity.ic50,>,2e-05,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,31,CS(=O)(C)=NC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=CC=C1
31,kras_sos1,cell.cytotoxicity.ic50,=,8.59e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,32,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=C(C=C1)F
31,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,9.51e-06,M,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,32,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC=C(C=C1)F
