compound_id,target_id,assay_id,qualifier,value_std,unit_std,year,qc_pass,provenance_file,provenance_sheet,provenance_row,compound_key
16,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,3.02,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,17,BHVNCDCVUPFLBK-UHFFFAOYSA-N
16,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,8.17,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,17,BHVNCDCVUPFLBK-UHFFFAOYSA-N
16,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,17,BHVNCDCVUPFLBK-UHFFFAOYSA-N
17,kras_sos1,cell.cytotoxicity.ic50,=,0.27,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,18,KOIGBYQTYGEGFR-UHFFFAOYSA-N
17,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,0.29700000000000004,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,18,KOIGBYQTYGEGFR-UHFFFAOYSA-N
17,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,0.7120000000000001,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,18,KOIGBYQTYGEGFR-UHFFFAOYSA-N
17,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,18,KOIGBYQTYGEGFR-UHFFFAOYSA-N
18,kras_sos1,cell.cytotoxicity.ic50,=,8.5,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,19,QZBSYZOHPFEASP-UHFFFAOYSA-N
18,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,7.880000000000001,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,19,QZBSYZOHPFEASP-UHFFFAOYSA-N
18,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,10.5,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,19,QZBSYZOHPFEASP-UHFFFAOYSA-N
18,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,19,QZBSYZOHPFEASP-UHFFFAOYSA-N
19,kras_sos1,cell.cytotoxicity.ic50,=,7.78,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,20,LOVVMAHRMJHCQF-UHFFFAOYSA-N
19,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,6.55,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,20,LOVVMAHRMJHCQF-UHFFFAOYSA-N
19,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,20,LOVVMAHRMJHCQF-UHFFFAOYSA-N
20,kras_sos1,cell.cytotoxicity.ic50,=,8.42,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,21,HUNRNQVDIVQAGI-UHFFFAOYSA-N
20,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,8.2,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,21,HUNRNQVDIVQAGI-UHFFFAOYSA-N
20,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,21,HUNRNQVDIVQAGI-UHFFFAOYSA-N
21,kras_sos1,cell.cytotoxicity.ic50,=,3.1599999999999997,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,22,TUKVNMIFLVCDSH-UHFFFAOYSA-N
21,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,3.23,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,22,TUKVNMIFLVCDSH-UHFFFAOYSA-N
21,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,11.1,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,22,TUKVNMIFLVCDSH-UHFFFAOYSA-N
21,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,22,TUKVNMIFLVCDSH-UHFFFAOYSA-N
22,kras_sos1,cell.cytotoxicity.ic50,=,0.17700000000000002,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,23,LUJDYCHZQXINAP-UHFFFAOYSA-N
22,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,0.219,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,23,LUJDYCHZQXINAP-UHFFFAOYSA-N
22,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,0.589,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,23,LUJDYCHZQXINAP-UHFFFAOYSA-N
22,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,23,LUJDYCHZQXINAP-UHFFFAOYSA-N
23,kras_sos1,cell.cytotoxicity.ic50,=,2.7199999999999998,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,24,XYIZAEFFWBFGON-UHFFFAOYSA-N
23,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,1.85,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,24,XYIZAEFFWBFGON-UHFFFAOYSA-N
23,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,8.620000000000001,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,24,XYIZAEFFWBFGON-UHFFFAOYSA-N
23,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,24,XYIZAEFFWBFGON-UHFFFAOYSA-N
24,kras_sos1,cell.cytotoxicity.ic50,=,0.7010000000000001,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,25,ANZMPQUEPVBXQF-UHFFFAOYSA-N
24,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,1.22,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,25,ANZMPQUEPVBXQF-UHFFFAOYSA-N
24,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,2.4499999999999997,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,25,ANZMPQUEPVBXQF-UHFFFAOYSA-N
24,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,25,ANZMPQUEPVBXQF-UHFFFAOYSA-N
25,kras_sos1,cell.cytotoxicity.ic50,=,0.541,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,26,YMMCURFFKNHDGQ-UHFFFAOYSA-N
25,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,0.85,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,26,YMMCURFFKNHDGQ-UHFFFAOYSA-N
25,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,1.5,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,26,YMMCURFFKNHDGQ-UHFFFAOYSA-N
25,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,26,YMMCURFFKNHDGQ-UHFFFAOYSA-N
26,kras_sos1,cell.cytotoxicity.ic50,=,9.55,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,27,POBYITUHJZSIHE-UHFFFAOYSA-N
26,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,6.96,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,27,POBYITUHJZSIHE-UHFFFAOYSA-N
26,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,27,POBYITUHJZSIHE-UHFFFAOYSA-N
27,kras_sos1,cell.cytotoxicity.ic50,=,0.368,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,28,NABWLYFAPYHMTH-UHFFFAOYSA-N
27,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,0.402,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,28,NABWLYFAPYHMTH-UHFFFAOYSA-N
27,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,0.49800000000000005,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,28,NABWLYFAPYHMTH-UHFFFAOYSA-N
27,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,28,NABWLYFAPYHMTH-UHFFFAOYSA-N
28,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,29,LXQYVSBTVUUJRZ-UHFFFAOYSA-N
29,kras_sos1,cell.cytotoxicity.ic50,=,10.200000000000001,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,30,OOFFOUIGWHTENM-LLVKDONJSA-N
29,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,10.9,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,30,OOFFOUIGWHTENM-LLVKDONJSA-N
29,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,30,OOFFOUIGWHTENM-LLVKDONJSA-N
30,kras_sos1,cell.cytotoxicity.ic50,=,1.34,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,31,IIUURHBXTCANIG-CYBMUJFWSA-N
30,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,1.1,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,31,IIUURHBXTCANIG-CYBMUJFWSA-N
30,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,2.91,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,31,IIUURHBXTCANIG-CYBMUJFWSA-N
30,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,31,IIUURHBXTCANIG-CYBMUJFWSA-N
31,kras_sos1,cell.cytotoxicity.ic50,=,8.590000000000002,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,32,WZOFCFKPZVSNNA-SNVBAGLBSA-N
31,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,9.51,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,32,WZOFCFKPZVSNNA-SNVBAGLBSA-N
31,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,32,WZOFCFKPZVSNNA-SNVBAGLBSA-N
32,kras_sos1,cell.cytotoxicity.ic50,=,1.0699999999999998,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,33,LSNMUYLBXDNFDE-GFCCVEGCSA-N
32,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,1.48,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,33,LSNMUYLBXDNFDE-GFCCVEGCSA-N
32,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,2.5900000000000003,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,33,LSNMUYLBXDNFDE-GFCCVEGCSA-N
32,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,33,LSNMUYLBXDNFDE-GFCCVEGCSA-N
33,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,34,USDJDAIYJMUPQA-UHFFFAOYSA-N
34,kras_sos1,cell.cytotoxicity.ic50,=,4.23,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,35,RJZQEXFZBOINHI-UHFFFAOYSA-N
34,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,3.76,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,35,RJZQEXFZBOINHI-UHFFFAOYSA-N
34,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,16.799999999999997,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,35,RJZQEXFZBOINHI-UHFFFAOYSA-N
34,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,35,RJZQEXFZBOINHI-UHFFFAOYSA-N
35,kras_sos1,cell.cytotoxicity.ic50,=,4.72,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,36,NQWILBHQQOINPZ-UHFFFAOYSA-N
35,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,4.78,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,36,NQWILBHQQOINPZ-UHFFFAOYSA-N
35,egfr,cell.cytotoxicity.ic50,>,20.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,36,NQWILBHQQOINPZ-UHFFFAOYSA-N
36,kras_sos1,cell.cytotoxicity.ic50,=,0.5419999999999999,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,37,AFJZRMKVDOBRBP-MRXNPFEDSA-N
36,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,1.0,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,37,AFJZRMKVDOBRBP-MRXNPFEDSA-N
36,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,0.696,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,37,AFJZRMKVDOBRBP-MRXNPFEDSA-N
36,egfr,cell.cytotoxicity.ic50,,,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,37,AFJZRMKVDOBRBP-MRXNPFEDSA-N
37,kras_sos1,cell.cytotoxicity.ic50,=,1.54,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,38,LXVUBACYWFZLBF-CQSZACIVSA-N
37,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,1.85,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,38,LXVUBACYWFZLBF-CQSZACIVSA-N
37,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,2.69,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,38,LXVUBACYWFZLBF-CQSZACIVSA-N
37,egfr,cell.cytotoxicity.ic50,,,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,38,LXVUBACYWFZLBF-CQSZACIVSA-N
38,kras_sos1,cell.cytotoxicity.ic50,,,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,39,DHPXUAKGSPXKDD-GOSISDBHSA-N
38,kras_activation_high_gtp,cell.cytotoxicity.ic50,,,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,39,DHPXUAKGSPXKDD-GOSISDBHSA-N
38,kras_activation_no_gtp,cell.cytotoxicity.ic50,,,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,39,DHPXUAKGSPXKDD-GOSISDBHSA-N
38,egfr,cell.cytotoxicity.ic50,,,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,39,DHPXUAKGSPXKDD-GOSISDBHSA-N
39,kras_sos1,cell.cytotoxicity.ic50,=,1.46,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,40,IHNQUZPNDJYULX-QGZVFWFLSA-N
39,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,1.83,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,40,IHNQUZPNDJYULX-QGZVFWFLSA-N
39,kras_activation_no_gtp,cell.cytotoxicity.ic50,=,3.05,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,40,IHNQUZPNDJYULX-QGZVFWFLSA-N
39,egfr,cell.cytotoxicity.ic50,,,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,40,IHNQUZPNDJYULX-QGZVFWFLSA-N
40,kras_sos1,cell.cytotoxicity.ic50,=,3.8500000000000005,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,41,BUQMCFACIJNXPZ-OAHLLOKOSA-N
40,kras_activation_high_gtp,cell.cytotoxicity.ic50,=,1.75,uM,2018,True,data/bronze/artifacts/2018_raw.xlsx,Sheet1,41,BUQMCFACIJNXPZ-OAHLLOKOSA-N
